City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
298,anadyr,64.75,177.4833,272.43,80,75,8.0,RU,1699832993
299,santa ines,-3.6667,-45.38,300.2,67,25,3.83,BR,1699832927
300,bowen,-20.0167,148.2333,302.62,38,31,5.25,AU,1699832995
301,colon,9.3592,-79.9014,299.43,90,100,6.37,PA,1699832991
302,charters towers,-20.1,146.2667,301.36,39,0,5.2,AU,1699832996
303,padangsidempuan,1.3667,99.2667,295.93,96,100,0.92,ID,1699832997
304,rockport,28.0206,-97.0544,290.37,92,100,6.17,US,1699832997
305,bredasdorp,-34.5322,20.0403,286.2,88,4,0.18,ZA,1699832998
306,nichinan,31.6,131.3667,283.97,52,8,5.7,JP,1699832999
307,dudinka,69.4058,86.1778,272.41,98,100,7.6,RU,1699832817
308,katsuren-haebaru,26.3369,127.8719,295.16,68,100,5.14,JP,1699833001
309,manicore,-5.8092,-61.3003,301.08,66,81,1.34,BR,1699833002
310,narwar,25.65,77.9,289.19,53,49,0.18,IN,1699833003
311,namtsy,62.7161,129.6658,255.79,94,74,3.91,RU,1699833004
312,quellon,-43.1167,-73.6167,279.5,82,100,2.09,CL,1699833005
313,urucara,-2.5364,-57.76,304.33,48,82,1.58,BR,1699833006
314,carutapera,-1.195,-46.02,300.85,75,16,8.09,BR,1699833006
315,pitimbu,-7.4706,-34.8086,299.48,78,0,2.26,BR,1699833008
316,jianguang,28.1938,115.7836,281.79,55,100,6.86,CN,1699833008
317,marka,1.7159,44.7717,299.22,82,76,2.82,SO,1699833009
318,sol'-iletsk,51.1631,54.9918,275.15,87,88,5.03,RU,1699833010
319,aoulef,26.9667,1.0833,296.04,26,2,4.82,DZ,1699833011
320,tolanaro,-25.0319,46.9987,295.19,78,0,7.2,MG,1699832876
321,pingliang,35.5392,106.6861,272.3,56,0,1.44,CN,1699833013
322,alofi,-19.0595,-169.9187,299.09,78,97,6.17,NU,1699832894
323,palpa,-14.5336,-75.1856,295.42,68,2,2.31,PE,1699833014
324,bonao,18.9369,-70.4092,296.51,97,48,1.36,DO,1699833015
325,birobidzhan,48.8,132.95,261.38,81,8,1.73,RU,1699833016
326,north bay,46.3168,-79.4663,275.43,72,75,3.09,CA,1699832865
327,dodola,6.9833,39.1833,283.58,91,18,1.44,ET,1699833017
328,coquimbo,-29.9533,-71.3436,290.0,67,20,5.14,CL,1699833018
329,george town,5.4112,100.3354,300.9,92,20,1.54,MY,1699832859
330,mendi,-6.1761,143.6513,293.31,50,33,2.27,PG,1699833020
331,oltinko'l,40.8011,72.1634,281.66,63,0,1.48,UZ,1699833020
332,qandala,11.472,49.8728,299.58,88,23,5.01,SO,1699833022
333,karbala,32.616,44.0249,295.0,34,100,1.14,IQ,1699833022
334,zhezqazghan,47.7833,67.7667,275.55,86,47,2.83,KZ,1699833023
335,cill airne,52.05,-9.5167,284.78,98,100,3.44,IE,1699833024
336,bagudo,11.4033,4.2296,299.36,19,4,2.58,NG,1699833025
337,haapsalu,58.9431,23.5414,278.16,92,100,6.05,EE,1699833025
338,port lincoln,-34.7333,135.8667,291.38,58,95,5.3,AU,1699833026
339,polyarnyy,69.1989,33.4478,262.65,98,96,3.68,RU,1699833027
340,arkalyk,50.2486,66.9114,277.2,92,99,2.23,KZ,1699833028
341,connell,46.6635,-118.8611,283.24,84,100,0.74,US,1699833029
342,yeraliyev,43.2,51.65,285.33,41,44,10.63,KZ,1699833030
343,san pedro de ycuamandiyu,-24.0917,-57.0764,307.96,31,64,2.06,PY,1699833030
344,antonio enes,-16.2325,39.9086,297.67,83,13,1.39,MZ,1699833031
345,peterhead,57.5058,-1.7981,280.37,73,10,10.55,GB,1699833032
346,dombarovskiy,50.7587,59.5386,277.04,89,42,0.89,RU,1699833032
347,saint-joseph,-21.3667,55.6167,292.36,90,27,1.4,RE,1699833005
348,powell,40.1578,-83.0752,281.15,63,0,1.54,US,1699833034
349,santa ana,33.7456,-117.8678,304.49,27,20,4.63,US,1699832744
350,port blair,11.6667,92.75,297.17,88,100,3.09,IN,1699833035
351,beitbridge,-22.2167,30.0,293.57,72,13,13.58,ZW,1699833036
352,pierre,44.3683,-100.351,285.66,41,0,2.57,US,1699833037
353,belyy yar,53.6039,91.3903,265.09,93,100,1.0,RU,1699833038
354,port sudan,19.6175,37.2164,301.56,74,73,0.55,SD,1699832899
355,kone,-21.0595,164.8658,300.38,43,7,5.53,NC,1699833040
356,sinop,41.7711,34.8709,285.54,76,100,3.27,TR,1699833040
357,la libertad,-2.2333,-80.9,296.96,83,100,4.12,EC,1699833041
358,cabinda,-5.55,12.2,299.23,89,100,2.06,AO,1699833042
359,sao joao da barra,-21.6403,-41.0511,300.2,81,37,1.37,BR,1699833042
360,tazacorte,28.629,-17.9293,297.12,38,100,4.02,ES,1699833043
361,ryotsu-minato,38.0833,138.4333,282.07,60,97,8.65,JP,1699833043
362,howrah,22.5892,88.3103,294.15,88,28,2.06,IN,1699833044
